Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Lotus,Pigeons,angie and friends,13,10,5,4,"Phoenix,Chamber,Neon,Gekko,Clove","Phoenix,Chamber,Neon,Gekko,Clove"
Lotus,Team Singularity (NA),Bing Bong Shooters,5,13,5,6,"Breach,Raze,Omen,Chamber,Gekko","Breach,Raze,Clove,Vyse,Tejo"
Lotus,Fixers,lackers,3,13,1,10,"Killjoy,Omen,Neon,Fade,Clove","Breach,Raze,Omen,Clove,Tejo"
Split,ALTERNATE aTTaX,Permitta Unicorns,13,5,5,4,"Breach,Cypher,Omen,Neon,Tejo","Raze,Viper,Jett,Skye,Astra"
Split,ALTERNATE aTTaX,Permitta Unicorns,13,5,5,4,"Breach,Cypher,Omen,Neon,Tejo","Raze,Viper,Jett,Skye,Astra"
Lotus,BLVKHVND,AlQadsiah Esports GC,9,13,4,7,"Raze,Viper,Omen,Fade,Vyse","Cypher,Sage,Omen,Fade,Deadlock"
Lotus,Metizport,Team Liquid Academy,5,13,3,4,"Raze,Viper,Omen,Fade,Vyse","Raze,Cypher,Omen,Fade,Tejo"
Split,Cicadas Gaming,KCORP Blue Stars,11,13,7,8,"Breach,Raze,Cypher,Astra,Tejo","Raze,Cypher,Omen,KAY/O,Tejo"
Fracture,DVM Miss,Zerance Mint,13,11,9,8,"Breach,Raze,Cypher,Brimstone,Fade","Breach,Raze,Killjoy,Brimstone,Tejo"
Haven,Pepitas Gamers,Prasso Clan,13,10,8,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Split,BlondGirls,Soularis,11,13,7,8,"Breach,Raze,Reyna,Omen,Chamber","Breach,Raze,Cypher,Omen,Tejo"
Haven,GOLD ESPORTS GC,Not Fear GC,13,8,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,HGE Esports,FALKE ESPORTS,13,7,6,5,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Fracture,Return of the Ashes,HellGuardians Violet,7,13,4,9,"Breach,Cypher,Brimstone,Jett,Tejo","Breach,Raze,Cypher,Brimstone,Tejo"
Abyss,NOVO Esports,KOI Fénix,13,8,4,3,"Breach,Omen,Jett,Astra,Tejo","Cypher,Sova,Yoru,Astra,KAY/O"
Pearl,ALTERNATE aTTaX,Permitta Unicorns,14,12,9,8,"Sova,Yoru,Astra,Vyse","Sova,Jett,Yoru,Astra,Tejo"
Pearl,ALTERNATE aTTaX,Permitta Unicorns,14,12,9,8,"Sova,Yoru,Astra,Vyse","Sova,Jett,Yoru,Astra,Tejo"
Abyss,Cicadas Gaming,KCORP Blue Stars,4,13,0,8,"Breach,Sova,Omen,Jett,Astra","Sova,Phoenix,Omen,Yoru,Astra"
Split,BLVKHVND,AlQadsiah Esports GC,14,12,7,6,"Omen,Yoru,Deadlock,Vyse,Tejo","Breach,Raze,Astra,Vyse,Tejo"
Haven,Galatasaray Esports,Eternal Fire,11,13,6,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Omen,Chamber,Neon"
Bind,Head Down Bag Up,South Park,13,9,3,2,"Raze,Omen,Skye,Yoru,Deadlock","Raze,Omen,Skye,Yoru,Deadlock"
Bind,DVM Miss,Zerance Mint,7,13,6,11,"Breach,Raze,Yoru,Astra,Tejo","Raze,Brimstone,Skye,Fade,Gekko"
Haven,Metizport,Team Liquid Academy,15,13,10,9,"Breach,Jett,Astra,Vyse,Tejo","Breach,Cypher,Sova,Jett,Astra"
Bind,Pepitas Gamers,Prasso Clan,9,13,5,6,"Raze,Cypher,Brimstone,Skye,Gekko","Cypher,Brimstone,Skye,Neon,Gekko"
Lotus,BlondGirls,Soularis,8,13,3,4,"Breach,Raze,Omen,Skye,Chamber","Breach,Raze,Killjoy,Omen,Tejo"
Bind,GOLD ESPORTS GC,Not Fear GC,13,9,7,4,"Raze,Cypher,Brimstone,Skye,Deadlock","Breach,Raze,Cypher,Astra,Gekko"
Bind,Return of the Ashes,HellGuardians Violet,9,13,6,9,"Breach,Raze,Cypher,Brimstone,Gekko","Breach,Raze,Cypher,Astra,Tejo"
Bind,HGE Esports,FALKE ESPORTS,12,14,4,5,"Viper,Brimstone,Skye,Yoru,Gekko","Raze,Skye,Astra,Vyse,Tejo"
Abyss,ALTERNATE aTTaX,Permitta Unicorns,9,13,4,7,"Sova,Omen,Yoru,Astra,Chamber","Sova,Omen,Jett,Yoru,Astra"
Abyss,ALTERNATE aTTaX,Permitta Unicorns,9,13,4,7,"Sova,Omen,Yoru,Astra,Chamber","Sova,Omen,Jett,Yoru,Astra"
Lotus,Head Down Bag Up,South Park,13,8,6,5,"Omen,Jett,Fade,Deadlock,Clove","Omen,Jett,Fade,Deadlock,Clove"
Bind,NOVO Esports,KOI Fénix,14,12,8,7,"Viper,Brimstone,Yoru,Gekko,Tejo","Yoru,Astra,Gekko,Deadlock,Vyse"
Fracture,Cicadas Gaming,KCORP Blue Stars,13,9,6,3,"Breach,Raze,Killjoy,Brimstone,Tejo","Raze,Killjoy,Phoenix,Astra,Vyse"
Lotus,BBL PCIFIC,Galakticos,13,1,2,1,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Omen,Vyse,Tejo"
Pearl,Metizport,Team Liquid Academy,7,13,4,5,"Sova,Jett,Astra,KAY/O,Vyse","Yoru,Astra,Fade,Clove,Vyse"
Fracture,DVM Miss,KBV,13,6,6,5,"Breach,Raze,Cypher,Brimstone,Fade","Breach,Cypher,Brimstone,Neon,Tejo"
Lotus,ALTERNATE aTTaX,Permitta Unicorns,13,6,5,4,"Breach,Omen,Neon,Vyse,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Lotus,ALTERNATE aTTaX,Permitta Unicorns,13,6,5,4,"Breach,Omen,Neon,Vyse,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Split,Twisted Minds Orchid,AlQadsiah Esports GC,11,13,5,6,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Astra,Vyse,Tejo"
Pearl,BLVKHVND,FOKUS Sakura,14,12,7,6,"Sova,Killjoy,Jett,Yoru,Astra","Sova,Yoru,Astra,KAY/O,Vyse"
Lotus,ZETA Gaming,UCAM Esports Club,3,13,3,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Lotus,KPI Gaming,Barça eSports,5,13,2,9,"Breach,Cypher,Omen,Neon,Tejo","Raze,Viper,Omen,Fade,Vyse"
Haven,DECIDERS,Zerance Mint,10,13,4,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Lotus,Cicadas Gaming,KCORP Blue Stars,5,13,1,8,"Breach,Cypher,Omen,Yoru,Tejo","Sova,Killjoy,Brimstone,Omen,Yoru"
Lotus,Fire Flux Esports,S2G Esports,13,7,7,6,"Raze,Omen,Jett,Skye,Vyse","Breach,Cypher,Omen,Neon,Fade"
Pearl,Enterprise Esports,Zero Tenacity,8,13,6,7,"Sova,Killjoy,Brimstone,Reyna,Jett","Sova,Killjoy,Jett,Astra,KAY/O"
Haven,Twisted Minds Orchid,AlQadsiah Esports GC,9,13,4,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Split,KPI Gaming,Barça eSports,7,13,4,9,"Breach,Raze,Cypher,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Pearl,DVM Miss,KBV,14,12,8,7,"Killjoy,Jett,Astra,KAY/O,Fade","Killjoy,Astra,KAY/O,Neon,Tejo"
Bind,DECIDERS,Zerance Mint,7,13,2,7,"Yoru,Astra,Gekko,Deadlock,Vyse","Raze,Brimstone,Skye,Fade,Gekko"
Haven,BLVKHVND,FOKUS Sakura,13,9,7,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,ZETA Gaming,UCAM Esports Club,9,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,ALTERNATE aTTaX,Permitta Unicorns,15,17,7,8,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Haven,ALTERNATE aTTaX,Permitta Unicorns,15,17,7,8,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Pearl,Cicadas Gaming,KCORP Blue Stars,13,5,6,5,"Yoru,Astra,Fade,Vyse,Tejo","Killjoy,Jett,Astra,KAY/O,Tejo"
Pearl,Istanbul Wildcats,Digital Athletics,13,10,8,7,"Cypher,Yoru,Astra,Fade,Tejo","Cypher,Jett,Astra,KAY/O,Fade"
Haven,Enterprise Esports,Zero Tenacity,11,13,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Split,S2G Esports,Fenerbahçe Esports,9,13,5,8,"Breach,Raze,Cypher,Omen,Jett","Breach,Raze,Sage,Astra,Tejo"
Lotus,Gen.G Esports,DetonatioN FocusMe,13,6,5,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Omen,Astra,Fade,Vyse"
Abyss,Gen.G Esports,DetonatioN FocusMe,13,6,9,3,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,KAY/O"
Split,TALON,Nongshim RedForce,13,5,5,4,"Raze,Cypher,Skye,Astra,Deadlock","Breach,Cypher,Astra,Neon,Tejo"
Bind,TALON,Nongshim RedForce,13,10,9,7,"Raze,Astra,Fade,Gekko,Deadlock","Viper,Brimstone,Neon,Fade,Vyse"
Lotus,TALON,Nongshim RedForce,9,13,5,6,"Raze,Omen,Fade,Deadlock,Clove","Omen,Astra,Neon,Fade,Vyse"
Abyss,TeamReis Rose,PPW Celeste,5,13,1,8,"Breach,Sova,Jett,Astra,Vyse","Breach,Sova,Omen,Jett,Deadlock"
Abyss,Stay K'O,LAZ AURORA,13,7,10,5,"Breach,Sova,Jett,Astra,Deadlock","Breach,Cypher,Astra,Neon,Tejo"
Bind,NRG Esports,KRÜ Esports,7,13,4,5,"Raze,Viper,Brimstone,KAY/O,Fade","Raze,Viper,Brimstone,Skye,Vyse"
Lotus,Trolls GC,Owl GC,5,13,5,6,"Raze,Killjoy,Omen,Gekko,Iso","Raze,Viper,Omen,Fade,Vyse"
Haven,NereX Esports,Legiowon Puff,13,15,7,8,"Breach,Killjoy,Jett,Astra,Tejo","Breach,Sova,Killjoy,Omen,Jett"
Bind,Hoshi5,PRISMATIC EVOLUTION,13,9,8,7,"Breach,Raze,Omen,Skye,Chamber","Breach,Raze,Sova,Brimstone,Iso"
Bind,Stay K'O,LAZ AURORA,13,8,5,4,"Raze,Killjoy,Brimstone,Skye,Gekko","Raze,Viper,Skye,Astra,Gekko"
Bind,TeamReis Rose,PPW Celeste,19,17,11,10,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Brimstone,Deadlock,Tejo"
Lotus,Kitzune Zenko Division,Resilience Esports,7,13,3,8,"Breach,Raze,Killjoy,Viper,Omen","Viper,Omen,Jett,Gekko,Vyse"
Bind,MichiLovers GC,NFG,4,13,1,9,"Viper,Brimstone,Skye,Deadlock,Tejo","Killjoy,Brimstone,Omen,Astra,Tejo"
Split,No Sweat Blossom,1UP Esports GC,11,13,6,7,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Cypher,Omen,Skye"
Fracture,Green Grapes,angie and friends,10,13,7,9,"Phoenix,Reyna,Jett,Yoru,Iso","Phoenix,Reyna,Jett,Yoru,Iso"
Haven,NRG Esports,KRÜ Esports,13,10,4,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,TeamReis Rose,PPW Celeste,1,13,1,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Omen,Jett,Tejo"
Abyss,Hoshi5,PRISMATIC EVOLUTION,13,11,7,6,"Cypher,Sova,Jett,Gekko,Clove","Breach,Sova,Killjoy,Omen,Jett"
Fracture,Landor,West Virginia University,13,2,3,2,"Raze,Brimstone,Skye,Vyse,Tejo","Raze,Brimstone,Skye,Vyse,Tejo"
Lotus,Stay K'O,LAZ AURORA,9,13,8,9,"Breach,Raze,Omen,Fade,Clove","Breach,Raze,Omen,Deadlock,Tejo"
Abyss,Bun N' Gun,Fisher Fumblers,13,10,4,2,"Sova,Jett,Astra,KAY/O,Tejo","Cypher,Sova,Jett,Astra,Clove"
Bind,NereX Esports,Legiowon Puff,12,14,8,9,"Raze,Brimstone,Yoru,Deadlock,Tejo","Raze,Brimstone,Skye,Deadlock,Vyse"
Lotus,MichiLovers GC,NFG,5,13,4,5,"Breach,Omen,Neon,Vyse,Tejo","Breach,Raze,Killjoy,Jett,Clove"
Abyss,Trolls GC,Owl GC,13,15,7,8,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,Vyse"
Bind,Storm Reapers,ODD CRITTERS,9,13,5,8,"Sage,Reyna,Omen,Yoru,Deadlock","Sage,Reyna,Omen,Yoru,Deadlock"
Haven,No Sweat Blossom,1UP Esports GC,6,13,5,6,"Breach,Cypher,Omen,Jett,Iso","Breach,Sova,Killjoy,Omen,Jett"
Haven,Pigeons,Lyrical's Daycare,13,4,10,2,"Cypher,KAY/O,Neon,Clove,Tejo","Cypher,KAY/O,Neon,Clove,Tejo"
Abyss,Kitzune Zenko Division,Resilience Esports,11,13,7,8,"Sova,Omen,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,Astra"
Lotus,Green Grapes,angie and friends,11,13,4,5,"Cypher,Viper,Omen,Yoru,Chamber","Cypher,Viper,Omen,Yoru,Chamber"
Lotus,Landor,West Virginia University,13,6,5,4,"Breach,Omen,Yoru,Gekko,Clove","Breach,Omen,Yoru,Gekko,Clove"
Abyss,NRG Esports,KRÜ Esports,8,13,7,8,"Sova,Omen,Yoru,Harbor,Vyse","Sova,Viper,Jett,Astra,KAY/O"
Bind,BlondGirls,HellGuardians Violet,8,13,2,6,"Breach,Raze,Brimstone,Skye,Chamber","Breach,Raze,Cypher,Astra,Tejo"
Bind,Bun N' Gun,Fisher Fumblers,13,7,6,1,"Raze,Skye,Astra,Deadlock,Tejo","Brimstone,Reyna,Skye,Yoru,Vyse"
Lotus,ADC x WTP,Magnet,10,13,7,9,"Sage,Omen,Fade,Deadlock,Iso","Sage,Omen,Fade,Deadlock,Iso"
Haven,Green Grapes,angie and friends,13,9,8,5,"Viper,Omen,Skye,Yoru,Chamber","Viper,Omen,Skye,Yoru,Chamber"
Fracture,YDZ x Berzerkers,ROSE,13,6,8,2,"Breach,Phoenix,Brimstone,Sage,Tejo","Breach,Phoenix,Brimstone,Sage,Tejo"
Split,Prosperity Zero,Catnappers,9,13,5,6,"Yoru,Astra,Neon,Fade,Deadlock","Raze,Sage,Jett,Skye,Astra"
Bind,Pepitas Gamers,Las Cabras GC,13,9,9,8,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Lotus,GOLD ESPORTS GC,Prasso Clan,7,13,3,4,"Breach,Raze,Killjoy,Omen,Tejo","Breach,Raze,Killjoy,Omen,Gekko"
Fracture,ADC x WTP,Magnet,4,13,0,8,"Breach,Sage,Chamber,Neon,Tejo","Breach,Sage,Chamber,Neon,Tejo"
Bind,Cat Kami,Fixers,1,13,1,2,"Breach,Cypher,Harbor,Iso,Tejo","Raze,Brimstone,Gekko,Deadlock,Tejo"
Haven,BlondGirls,HellGuardians Violet,4,13,2,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,New Combat Line GC,Return of the Ashes,10,13,6,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Split,1UP Esports GC,Ktana Sakura,13,10,4,3,"Breach,Raze,Cypher,Omen,Skye","Breach,Raze,Killjoy,Clove,Tejo"
Haven,Storm Reapers,ODD CRITTERS,6,13,2,8,"Sova,Jett,Yoru,Chamber,Clove","Sova,Jett,Yoru,Chamber,Clove"
Split,Evil Geniuses,MIBR,3,13,2,3,"Raze,Viper,Omen,Skye,Chamber","Raze,Viper,Jett,Skye,Astra"
Lotus,YDZ x Berzerkers,ROSE,13,8,6,5,"Breach,Reyna,Harbor,Clove,Tejo","Breach,Reyna,Harbor,Clove,Tejo"
Haven,West Virginia University,Prosperity Esports,13,9,8,5,"Breach,Sova,Omen,Jett,Chamber","Breach,Sova,Omen,Jett,Chamber"
Fracture,2025 goats,Erinite Esports,13,6,6,5,"Raze,Brimstone,Neon,Deadlock,Tejo","Raze,Brimstone,Neon,Deadlock,Tejo"
Pearl,Hyper Reserve GC,shrimp gaming,9,13,5,6,"Sova,Viper,Yoru,Astra,Vyse","Phoenix,Jett,Fade,Clove,Vyse"
Pearl,New Combat Line GC,Return of the Ashes,6,13,5,6,"Killjoy,Viper,Jett,Skye,Astra","Killjoy,Jett,Astra,KAY/O,Gekko"
Lotus,Pigeons,Lyrical's Daycare,13,7,6,5,"Jett,Gekko,Deadlock,Clove,Tejo","Jett,Gekko,Deadlock,Clove,Tejo"
Abyss,GOLD ESPORTS GC,Prasso Clan,13,6,3,2,"Omen,Yoru,Clove,Vyse,Tejo","Cypher,Sova,Omen,Jett,Yoru"
Haven,Prosperity Zero,Catnappers,13,10,4,2,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,Yoru"
Lotus,Pepitas Gamers,Las Cabras GC,13,9,7,4,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Viper,Omen,Fade"
Haven,The Bansies,Jax's People,13,9,3,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Fracture,Bun N' Gun,Fisher Fumblers,14,16,11,12,"Breach,Raze,Brimstone,Chamber,Tejo","Breach,Cypher,Brimstone,Neon,Tejo"
Lotus,angie and friends,Life's a Game,13,10,5,3,"Viper,Omen,Jett,Fade,Clove","Viper,Omen,Jett,Fade,Clove"
Haven,:3,HyperSpeed White,13,2,3,2,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Lotus,1UP Esports GC,Ktana Sakura,10,13,5,6,"Breach,Raze,Omen,Gekko,Deadlock","Breach,Raze,Cypher,Omen,Tejo"
Pearl,Bing Bong Shooters,AT Calm,13,3,11,2,"Jett,Astra,Fade,Vyse,Tejo","Astra,KAY/O,Neon,Fade,Vyse"
Bind,2025 goats,Erinite Esports,13,8,5,4,"Raze,Brimstone,Yoru,Chamber,Fade","Raze,Brimstone,Yoru,Chamber,Fade"
Haven,iSoL8Te Esports,Prestige Esports,0,13,0,12,"Killjoy,Omen,Yoru,Chamber,Tejo","Breach,Sova,Omen,Jett,Vyse"
Lotus,ODD CRITTERS,Ace Esports (NA),13,10,8,6,"Sova,Viper,Yoru,Iso,Clove","Sova,Viper,Yoru,Iso,Clove"
Lotus,SMERD ESports,Moon (NA),6,13,3,9,"Raze,Cypher,Skye,Fade,Clove","Breach,Omen,Neon,Vyse,Tejo"
Haven,Pepitas Gamers,Las Cabras GC,4,13,4,5,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Bind,West Virginia University,Prosperity Esports,13,9,6,5,"Raze,Skye,Clove,Vyse,Tejo","Raze,Skye,Clove,Vyse,Tejo"
Haven,SloptimusPrimeGaming,Lyrical's Daycare,10,13,3,5,"Jett,Skye,KAY/O,Chamber,Clove","Jett,Skye,KAY/O,Chamber,Clove"
Haven,Hyper Reserve GC,shrimp gaming,12,14,8,9,"Breach,Cypher,Sova,Jett,Astra","Breach,Cypher,Sova,Jett,Clove"
Fracture,surrey jackers,Made In America,13,9,8,7,"Breach,Raze,Brimstone,Clove,Tejo","Breach,Raze,Brimstone,Deadlock,Tejo"
Lotus,BlondGirls,HellGuardians Violet,13,8,6,5,"Breach,Raze,Omen,Skye,Chamber","Breach,Viper,Omen,Neon,Tejo"
Haven,angie and friends,Life's a Game,13,10,6,5,"Cypher,Sova,Omen,Yoru,Clove","Cypher,Sova,Omen,Yoru,Clove"
Bind,GOLD ESPORTS GC,Prasso Clan,7,13,2,7,"Raze,Cypher,Brimstone,Gekko,Deadlock","Cypher,Brimstone,Skye,Neon,Gekko"
Abyss,Evil Geniuses,MIBR,10,13,6,7,"Sova,Omen,Jett,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Pearl,Prosperity Zero,Catnappers,4,13,2,3,"Jett,Astra,KAY/O,Vyse,Tejo","Killjoy,Jett,Yoru,Astra,Fade"
Lotus,The Bansies,RPI VAL,13,1,11,0,"Breach,Viper,Omen,Yoru,Tejo","Raze,Reyna,Omen,Gekko,Deadlock"
Bind,:3,HyperSpeed White,13,2,2,1,"Raze,Cypher,Skye,Clove,Tejo","Breach,Raze,Viper,Clove,Tejo"
Lotus,Team Singularity (NA),God Tyr,13,6,10,4,"Breach,Raze,Omen,Chamber,Gekko","Breach,Raze,Omen,Vyse,Tejo"
Fracture,SolarZ GC,PRISMATIC EVOLUTION,3,13,0,9,"Breach,Raze,Killjoy,Brimstone,Tejo","Breach,Raze,Killjoy,Brimstone,Tejo"
Bind,ChatGPT,South Park,7,13,2,7,"Raze,Viper,Skye,Clove,Vyse","Raze,Viper,Skye,Clove,Vyse"
Haven,2025 goats,Erinite Esports,9,13,7,8,"Sova,Killjoy,Jett,Yoru,Astra","Sova,Killjoy,Jett,Yoru,Astra"
Haven,Wolfgang,AT Calm,5,13,5,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Lotus,SMERD ESports,brAIM,13,5,8,1,"Raze,Cypher,Yoru,Fade,Clove","Breach,Raze,Killjoy,Fade,Clove"
Haven,Magnet,RedKnight Sons Black,13,1,11,0,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Alliance Guardians,Discord Kittens,4,13,2,3,"Breach,Raze,Brimstone,Deadlock,Tejo","Raze,Viper,Brimstone,Fade,Tejo"
Bind,Team Singularity (NA),Lobotomites,13,0,1,0,"Raze,Reyna,Skye,Astra,Deadlock","Raze,Cypher,Omen,Skye,Deadlock"
Pearl,angie and friends,Life's a Game,8,13,6,7,"Killjoy,Jett,Yoru,Astra,Fade","Killjoy,Jett,Yoru,Astra,Fade"
Bind,ODD CRITTERS,Ace Esports (NA),14,12,9,8,"Raze,Sova,Viper,Yoru,Astra","Raze,Sova,Viper,Yoru,Astra"
Fracture,SloptimusPrimeGaming,Lyrical's Daycare,7,13,2,7,"Raze,Jett,Chamber,Harbor,Gekko","Raze,Jett,Chamber,Harbor,Gekko"
Bind,1UP Esports GC,Ktana Sakura,18,16,10,9,"Raze,Cypher,Brimstone,Gekko,Deadlock","Raze,Cypher,Brimstone,Skye,Gekko"
Bind,SolarZ GC,PRISMATIC EVOLUTION,5,13,3,10,"Raze,Viper,Brimstone,Skye,Gekko","Breach,Raze,Sova,Brimstone,Iso"
Haven,Legio X,Jax's People,1,13,0,11,"Breach,Sova,Omen,Chamber,Clove","Breach,Cypher,Sova,Omen,Jett"
Lotus,surrey jackers,kittycat luvrs,13,8,7,3,"Raze,Omen,Fade,Deadlock,Clove","Raze,Killjoy,Skye,Fade,Clove"
Split,ChatGPT,South Park,6,13,2,3,"Breach,Raze,Sage,Astra,Tejo","Breach,Raze,Sage,Astra,Tejo"
Lotus,Magnet,RedKnight Sons Black,13,0,12,0,"Raze,Chamber,Fade,Clove,Tejo","Raze,Chamber,Fade,Clove,Tejo"
Pearl,God Tyr,WILKES,13,3,10,1,"Cypher,Jett,Astra,Fade,Tejo","Breach,Sova,Phoenix,Astra,Chamber"
Haven,Bing Bong Shooters,Academy Black,13,11,6,5,"Breach,Cypher,Sova,Jett,Clove","Cypher,Sova,Jett,Chamber,Clove"
Bind,Prestige Esports,NCIE Academy,13,4,9,1,"Breach,Raze,Astra,Vyse,Tejo","Raze,Viper,Skye,Astra,Fade"
Bind,Made In America,Shadows,13,1,11,0,"Raze,Brimstone,Skye,Deadlock,Tejo","Raze,Skye,Gekko,Deadlock,Clove"
Haven,Discord Kittens,Noodle Empire,13,7,7,6,"Cypher,Sova,Omen,Jett,Yoru","Breach,Cypher,Sova,Omen,Jett"
Abyss,Soularis,Las Cabras GC,8,13,1,5,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,Yoru"
Abyss,SweetNsour,EXO Clan,13,6,7,6,"Sova,Omen,Yoru,Harbor,Vyse","Sova,Omen,Jett,Astra,Tejo"
Bind,XPERION NXT,FOKUS,11,13,6,7,"Raze,Viper,Brimstone,KAY/O,Tejo","Raze,Viper,Brimstone,Skye,Deadlock"
Split,Lunar GC,DECIDERS,13,10,8,7,"Breach,Raze,Cypher,Omen,Yoru","Breach,Jett,Astra,Vyse,Tejo"
Bind,FOKUS Sakura,F9 Iris,14,12,6,5,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Brimstone,KAY/O,Deadlock,Tejo"
Abyss,SK Nebula,BLVKHVND,13,7,7,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,Vyse"
Lotus,Soularis,Las Cabras GC,7,13,2,7,"Breach,Raze,Killjoy,Omen,Tejo","Breach,Raze,Viper,Omen,Fade"
Split,Zerance Mint,Formulation GC,13,11,8,7,"Breach,Raze,Omen,Astra,Fade","Breach,Raze,Astra,Vyse,Tejo"
Split,ALTERNATE aTTaX Ruby,DVM Miss,13,11,9,8,"Breach,Cypher,Yoru,Astra,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Haven,XPERION NXT,FOKUS,3,13,3,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Yoru"
Bind,Return of the Ashes,Not Fear GC,13,7,4,3,"Breach,Raze,Cypher,Brimstone,Gekko","Raze,Viper,Brimstone,Skye,Deadlock"
Split,SweetNsour,EXO Clan,14,12,7,6,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Viper,Omen,Tejo"
Bind,HEROIC Valkyries,Twisted Minds Orchid,13,3,2,1,"Raze,Viper,Skye,Astra,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Haven,Zerance Mint,Formulation GC,13,5,9,2,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Fracture,KBV,Siko Esports GC,13,8,7,3,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Raze,Sova,Killjoy,Brimstone"
Pearl,Papara SuperMassive,Eternal Fire,11,13,6,7,"Cypher,Sova,Phoenix,Astra,Neon","Cypher,Sova,Astra,KAY/O,Neon"
Haven,FOKUS Sakura,F9 Iris,7,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Lotus,ALTERNATE aTTaX Ruby,DVM Miss,13,1,11,0,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Fade"
Lotus,Lunar GC,DECIDERS,15,13,12,11,"Raze,Cypher,Omen,Fade,Deadlock","Breach,Cypher,Omen,Jett,Tejo"
Haven,AlQadsiah Esports GC,Silly Seals,13,5,10,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Lotus,SK Nebula,BLVKHVND,12,14,6,7,"Breach,Raze,Cypher,Omen,Tejo","Raze,Viper,Omen,Fade,Vyse"
Pearl,Soularis,Las Cabras GC,14,12,10,9,"Killjoy,Jett,Astra,Fade,Tejo","Sova,Killjoy,Jett,Yoru,Astra"
Fracture,Return of the Ashes,Not Fear GC,13,10,6,5,"Breach,Cypher,Brimstone,Jett,Tejo","Breach,Raze,Brimstone,Deadlock,Tejo"
